person,person_url,universities_category,key,value
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,birth_date,1 tháng 7 năm 1941
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,birth_place,Connecticut
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,birth_place,New Haven
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,caption,Alfred Goodman Gilman
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,death_place,Dallas
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,death_place,Mỹ
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,death_place,Texas
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,field,Dược lý học
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,image,Alfred Goodman Gilman (cropped).jpg
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,known_for,G protein
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,name,Alfred Goodman Gilman
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,nationality,Mỹ
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,prizes,Giải Nobel Sinh lý
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,prizes,Y khoa năm 1994
Alfred G. Gilman,https://vi.wikipedia.org/wiki/Alfred_G._Gilman,Đại học Yale,residence,Mỹ
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,alma_mater,Trường cao đẳng Bowdoin
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,alma_mater,Đại học Harvard
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,birth_date,23 tháng 6 năm 1894
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,birth_place,Hoboken
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,birth_place,Mỹ
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,birth_place,New Jersey
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,caption,Alfred Kinsey trên tạp chí Time
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,death_place,Bloomington
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,death_place,Indiana
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,death_place,Mỹ
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,field,Sinh học
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,known_for,Tình dục học
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,name,Alfred Charles Kinsey
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,nationality,Mỹ
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,residence,Mỹ
Alfred Kinsey,https://vi.wikipedia.org/wiki/Alfred_Kinsey,Đại học Harvard,work_institution,Đại học Indiana
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,alma_mater,Đại học Columbia
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,birth_date,21 tháng 11 năm 1891
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,birth_place,Illinois
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,birth_place,Jacksonville
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,birth_place,Mỹ
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,doctoral_advisor,Thomas Hunt Morgan
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,doctoral_students,Edward B. Lewis
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,field,Di truyền học
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,image_size,220px
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,known_for,Bản đồ gen di truyền đầu tiên
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,name,Alfred Sturtevant
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,prizes,* Giải John J. Carty cho thăng tiến Khoa học (1965)
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,prizes,* Huy chương Khoa học Quốc gia năm 1967
Alfred Sturtevant,https://vi.wikipedia.org/wiki/Alfred_Sturtevant,Đại học Columbia,work_institutions,Viện Công nghệ California
Allan Hendry,https://vi.wikipedia.org/wiki/Allan_Hendry,Đại học Michigan,alma_mater,Đại học Michigan (Cử nhân)
Allan Hendry,https://vi.wikipedia.org/wiki/Allan_Hendry,Đại học Michigan,birth_date,1950
Allan Hendry,https://vi.wikipedia.org/wiki/Allan_Hendry,Đại học Michigan,field,Thiên văn học
Allan Hendry,https://vi.wikipedia.org/wiki/Allan_Hendry,Đại học Michigan,known_for,''Sổ tay UFO''
Allan Hendry,https://vi.wikipedia.org/wiki/Allan_Hendry,Đại học Michigan,name,Allan Hendry
Allan Hendry,https://vi.wikipedia.org/wiki/Allan_Hendry,Đại học Michigan,nationality,Mỹ
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,birth_place,Indiana
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,birth_place,Thành phố Michigan
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,death_place,Minneapolis
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,death_place,Minnesota
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,name,Allan H. Spear
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,office,Chủ tịch Thượng viện Minnesota
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,party,Đảng Dân chủ – Nông dân – Lao động Minnesota
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,spouse,Junjiro Tsuji
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,term_end,Tháng 1 năm 2001
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,term_end2,2001
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,term_start,Tháng 1 năm 1993
Allan Spear,https://vi.wikipedia.org/wiki/Allan_Spear,Đại học Yale,term_start2,1973
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,birth_date,3 tháng 6 năm 1926
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,birth_place,Hoa Kỳ
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,birth_place,New Jersey
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,birth_place,Newark
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,death_date,5 tháng 4 năm 1997
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,death_place,Hoa Kỳ
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,death_place,New York
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,image,Allen Ginsberg.jpg
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,imagesize,195px
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,name,Irwin Allen Ginsberg
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,nationality,Mỹ
Allen Ginsberg,https://vi.wikipedia.org/wiki/Allen_Ginsberg,Đại học Columbia,occupation,Nhà thơ
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,alma_mater,Đại học Columbia
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,alma_mater,Đại học Stanford
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,awards,Giải tưởng nhớ Nobel trong Khoa học kinh tế (2012)
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,caption,Al Roth
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,caption,Sydney Ideas lecture 2012
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,death_date,<!--   (death date then birth date) -->
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,fields,Lý thuyết trò chơi
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,fields,kinh tế học thực nghiệm
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,fields,thiết kế thị trường
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,image,Al Roth
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,image,Sydney Ideas lecture 2012c.jpg
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,name,Alvin Eliot Roth
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,nationality,United States
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,signature,<!--(filename only)-->
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,awards,''Forbes'' 30 Under 30<ref name='NBC'> </ref>
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,awards,"Giải thưởng Heinz hàng năm lần thứ 24 về chính sách công cộng (2019)<ref name=""heinzawards.net""> </ref>"
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,awards,"Người phụ nữ của năm 2022 của ''Time''<ref name=""time.com1""> </ref>"
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,birth_place,California
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,birth_place,Hoa Kỳ
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,education,Đại học Harvard (BA)
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,image,How Will We Govern Ourselves in Space? (48322984212).jpg
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,known_for,Đạo luật về Quyền của những người sống sót sau khi bị tấn công tình dục
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,name,Amanda Nguyen
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,occupation,CEO của Rise<ref> </ref>
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,occupation,Người sáng lập
Amanda Peet,https://vi.wikipedia.org/wiki/Amanda_Peet,Đại học Columbia,caption,Amanda Peet tại một sự kiện từ thiện vào tháng 10 năm 2009
Amanda Peet,https://vi.wikipedia.org/wiki/Amanda_Peet,Đại học Columbia,image,Amanda Peet at Light Up a Life.jpg
Amanda Peet,https://vi.wikipedia.org/wiki/Amanda_Peet,Đại học Columbia,occupation,diễn viên
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,birth_place,León
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,birth_place,Nicaragua
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,caption,Aminta Granera in 2013
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,image,Aminta Granera (cropped).jpg
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,name,Aminta Granera Sacasa
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,office,Tổng Chỉ huy Cảnh sát Quốc gia Nicaragua
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,predecessor,Edwin Cordero Ardila
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,term_end,ngày 27 tháng 4 năm 2018
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,term_start,ngày 5 tháng 9 năm 2006
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,alma_mater,Viện công nghệ California
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,alma_mater,Đại học California
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,alma_mater,Đại học Stanford
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,field,Thiên văn học
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,image,Amy Mainzer.jpg
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,image_size,150
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,known_for,Thiết bị vật lý thiên văn
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,known_for,thiên văn học thiên hà
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,name,Amy Mainzer
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,nationality,American
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,work_institution,Phòng thí nghiệm phóng tên lửa
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,alma_mater,Viện Công nghệ California
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,alma_mater,Viện công nghệ Massachusetts
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,birth_place,New York
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,birth_place,New York
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,field,Thiên văn học
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,known_for,Sử dụng adaptive optics trong nghiên cứu trung tâm Ngân Hà.<ref> </ref>
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,name,Andrea Ghez
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,nationality,Mỹ
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,work_institutions,Los Angeles
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,work_institutions,Đại học California
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,alma_mater,Harvard University (BS
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,alma_mater,MEd)
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,birth_place,California
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,birth_place,Hoa kỳ
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,known_for,Đồng sáng lập Facebook
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,name,Andrew McCollum
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,occupation,Giám đốc điều hành của Philo
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,occupation,Nhà đầu tư thiên thần
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,birth_place,Ai Cập
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,birth_place,Alexandria
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,caption,Aciman năm 2017
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,children,bao gồm Alexander
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,image,André Aciman Call Me By Your Name Press Conference Berlinale 2017 (cropped).jpg
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,name,André Aciman
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,nationality,*Ý
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,nationality,Hoa Kỳ}}
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,nationality,{{flatlist|
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,occupation,*Nhà văn
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,occupation,Học giả}}
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,occupation,{{flatlist|
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,signature,André Aciman signature.jpg
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,spouse,Susan Wiviott
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,alma_mater,Cambridge
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,alma_mater,Harvard University
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,alma_mater,Princeton University
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,alma_mater,Trinity College
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,birth_name,William Anthony Kirsopp Lake
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,image,Anthony Lake 0c175 7741.jpg
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,name,Tony Lake
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,office,Giám đốc điều hành UNICEF
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,office1,18th United States National Security Advisor
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,office2,Director of Policy Planning
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,party,Đảng Dân chủ
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,predecessor,Ann Veneman
Anthony Lake,https://vi.wikipedia.org/wiki/Anthony_Lake,Đại học Harvard,predecessor1,Brent Scowcroft
