src_person,dst_person,relation,count
Gina Raimondo,Janet Yellen,SHARED_UNI,1
Gina Raimondo,Jay Carney,SHARED_UNI,1
Gina Raimondo,John C. Calhoun,SHARED_UNI,1
Gina Raimondo,John R. Bolton,SHARED_UNI,1
Gina Raimondo,Marin Alsop,SHARED_UNI,1
Gina Raimondo,Ned Lamont,SHARED_UNI,1
Gina Raimondo,Oliver Wolcott Jr.,SHARED_UNI,1
Gina Raimondo,Peter A. Diamond,SHARED_UNI,1
Gina Raimondo,Prescott Bush,SHARED_UNI,1
Gina Raimondo,Rafael Mandelman,SHARED_UNI,1
Gina Raimondo,Ron DeSantis,SHARED_UNI,1
Gina Raimondo,T. Keith Glennan,SHARED_UNI,1
Gina Raimondo,William Howard Taft,SHARED_UNI,1
Gina Raimondo,William Vickrey,SHARED_UNI,1
Gerald Ford,Henry L. Stimson,SHARED_UNI,1
Gerald Ford,Howard Dean,SHARED_UNI,1
Gerald Ford,Hillary Clinton,SHARED_UNI,1
Gerald Ford,Hunter Biden,SHARED_UNI,1
Gerald Ford,JD Vance,SHARED_UNI,1
Gerald Ford,Janet Yellen,SHARED_UNI,1
Gerald Ford,Jay Carney,SHARED_UNI,1
Gerald Ford,John C. Calhoun,SHARED_UNI,1
Gerald Ford,John R. Bolton,SHARED_UNI,1
Gerald Ford,Marin Alsop,SHARED_UNI,1
Gerald Ford,Ned Lamont,SHARED_UNI,1
Gerald Ford,Oliver Wolcott Jr.,SHARED_UNI,1
Gerald Ford,Peter A. Diamond,SHARED_UNI,1
Gerald Ford,Prescott Bush,SHARED_UNI,1
Gerald Ford,Rafael Mandelman,SHARED_UNI,1
Gerald Ford,Ron DeSantis,SHARED_UNI,1
Gerald Ford,T. Keith Glennan,SHARED_UNI,1
Gerald Ford,William Howard Taft,SHARED_UNI,1
Gerald Ford,William Vickrey,SHARED_UNI,1
Henry L. Stimson,Howard Dean,SHARED_UNI,1
Henry L. Stimson,Hillary Clinton,SHARED_UNI,1
Henry L. Stimson,Hunter Biden,SHARED_UNI,1
Henry L. Stimson,JD Vance,SHARED_UNI,1
Henry L. Stimson,Janet Yellen,SHARED_UNI,1
Henry L. Stimson,Jay Carney,SHARED_UNI,1
Henry L. Stimson,John C. Calhoun,SHARED_UNI,1
Henry L. Stimson,John R. Bolton,SHARED_UNI,1
Henry L. Stimson,Marin Alsop,SHARED_UNI,1
Henry L. Stimson,Oliver Wolcott Jr.,SHARED_UNI,1
Henry L. Stimson,Peter A. Diamond,SHARED_UNI,1
Henry L. Stimson,Prescott Bush,SHARED_UNI,1
Henry L. Stimson,T. Keith Glennan,SHARED_UNI,1
Henry L. Stimson,William Howard Taft,SHARED_UNI,1
Henry L. Stimson,William Vickrey,SHARED_UNI,1
Hillary Clinton,Howard Dean,SHARED_UNI,1
Howard Dean,Hunter Biden,SHARED_UNI,1
Howard Dean,JD Vance,SHARED_UNI,1
Howard Dean,Janet Yellen,SHARED_UNI,1
Howard Dean,Jay Carney,SHARED_UNI,1
Howard Dean,John C. Calhoun,SHARED_UNI,1
Howard Dean,John R. Bolton,SHARED_UNI,1
Howard Dean,Marin Alsop,SHARED_UNI,1
Howard Dean,Ned Lamont,SHARED_UNI,1
Howard Dean,Oliver Wolcott Jr.,SHARED_UNI,1
Howard Dean,Peter A. Diamond,SHARED_UNI,1
Howard Dean,Prescott Bush,SHARED_UNI,1
Howard Dean,Rafael Mandelman,SHARED_UNI,1
Howard Dean,Ron DeSantis,SHARED_UNI,1
Howard Dean,T. Keith Glennan,SHARED_UNI,1
Howard Dean,William Howard Taft,SHARED_UNI,1
Howard Dean,William Vickrey,SHARED_UNI,1
Hillary Clinton,Hunter Biden,SHARED_UNI,1
Hillary Clinton,JD Vance,SHARED_UNI,1
Hillary Clinton,Janet Yellen,SHARED_UNI,1
Hillary Clinton,Jay Carney,SHARED_UNI,1
Hillary Clinton,John C. Calhoun,SHARED_UNI,1
Hillary Clinton,John R. Bolton,SHARED_UNI,1
Hillary Clinton,Marin Alsop,SHARED_UNI,1
Hillary Clinton,Ned Lamont,SHARED_UNI,1
Hillary Clinton,Oliver Wolcott Jr.,SHARED_UNI,1
Hillary Clinton,Peter A. Diamond,SHARED_UNI,1
Hillary Clinton,Prescott Bush,SHARED_UNI,1
Hillary Clinton,Rafael Mandelman,SHARED_UNI,1
Hillary Clinton,Ron DeSantis,SHARED_UNI,1
Hillary Clinton,T. Keith Glennan,SHARED_UNI,1
Hillary Clinton,William Howard Taft,SHARED_UNI,1
Hillary Clinton,William Vickrey,SHARED_UNI,1
Hunter Biden,JD Vance,SHARED_UNI,1
Hunter Biden,Janet Yellen,SHARED_UNI,1
Hunter Biden,Jay Carney,SHARED_UNI,1
Hunter Biden,John C. Calhoun,SHARED_UNI,1
Hunter Biden,John R. Bolton,SHARED_UNI,1
Hunter Biden,Marin Alsop,SHARED_UNI,1
Hunter Biden,Ned Lamont,SHARED_UNI,1
Hunter Biden,Oliver Wolcott Jr.,SHARED_UNI,1
Hunter Biden,Peter A. Diamond,SHARED_UNI,1
Hunter Biden,Prescott Bush,SHARED_UNI,1
Hunter Biden,Rafael Mandelman,SHARED_UNI,1
Hunter Biden,Ron DeSantis,SHARED_UNI,1
Hunter Biden,T. Keith Glennan,SHARED_UNI,1
Hunter Biden,William Howard Taft,SHARED_UNI,1
Hunter Biden,William Vickrey,SHARED_UNI,1
JD Vance,Janet Yellen,SHARED_UNI,1
JD Vance,Jay Carney,SHARED_UNI,1
JD Vance,John C. Calhoun,SHARED_UNI,1
JD Vance,John R. Bolton,SHARED_UNI,1
JD Vance,Marin Alsop,SHARED_UNI,1
JD Vance,Ned Lamont,SHARED_UNI,1
JD Vance,Oliver Wolcott Jr.,SHARED_UNI,1
JD Vance,Peter A. Diamond,SHARED_UNI,1
JD Vance,Prescott Bush,SHARED_UNI,1
JD Vance,Rafael Mandelman,SHARED_UNI,1
JD Vance,Ron DeSantis,SHARED_UNI,1
JD Vance,T. Keith Glennan,SHARED_UNI,1
JD Vance,William Howard Taft,SHARED_UNI,1
JD Vance,William Vickrey,SHARED_UNI,1
Janet Yellen,Jay Carney,SHARED_UNI,1
Janet Yellen,John C. Calhoun,SHARED_UNI,1
Janet Yellen,John R. Bolton,SHARED_UNI,1
Janet Yellen,Marin Alsop,SHARED_UNI,1
Janet Yellen,Ned Lamont,SHARED_UNI,1
Janet Yellen,Oliver Wolcott Jr.,SHARED_UNI,1
Janet Yellen,Peter A. Diamond,SHARED_UNI,1
Janet Yellen,Prescott Bush,SHARED_UNI,1
Janet Yellen,Rafael Mandelman,SHARED_UNI,1
Janet Yellen,Ron DeSantis,SHARED_UNI,1
Janet Yellen,T. Keith Glennan,SHARED_UNI,1
Janet Yellen,William Howard Taft,SHARED_UNI,1
Janet Yellen,William Vickrey,SHARED_UNI,1
Jay Carney,John C. Calhoun,SHARED_UNI,1
Jay Carney,John R. Bolton,SHARED_UNI,1
Jay Carney,Marin Alsop,SHARED_UNI,1
Jay Carney,Ned Lamont,SHARED_UNI,1
Jay Carney,Oliver Wolcott Jr.,SHARED_UNI,1
Jay Carney,Peter A. Diamond,SHARED_UNI,1
Jay Carney,Prescott Bush,SHARED_UNI,1
Jay Carney,Rafael Mandelman,SHARED_UNI,1
Jay Carney,Ron DeSantis,SHARED_UNI,1
Jay Carney,T. Keith Glennan,SHARED_UNI,1
Jay Carney,William Howard Taft,SHARED_UNI,1
Jay Carney,William Vickrey,SHARED_UNI,1
John C. Calhoun,John R. Bolton,SHARED_UNI,1
John C. Calhoun,Marin Alsop,SHARED_UNI,1
John C. Calhoun,Ned Lamont,SHARED_UNI,1
John C. Calhoun,Oliver Wolcott Jr.,SHARED_UNI,1
John C. Calhoun,Peter A. Diamond,SHARED_UNI,1
John C. Calhoun,Prescott Bush,SHARED_UNI,1
John C. Calhoun,Rafael Mandelman,SHARED_UNI,1
John C. Calhoun,Ron DeSantis,SHARED_UNI,1
John C. Calhoun,T. Keith Glennan,SHARED_UNI,1
John C. Calhoun,William Howard Taft,SHARED_UNI,1
John C. Calhoun,William Vickrey,SHARED_UNI,1
John R. Bolton,Marin Alsop,SHARED_UNI,1
John R. Bolton,Ned Lamont,SHARED_UNI,1
John R. Bolton,Oliver Wolcott Jr.,SHARED_UNI,1
John R. Bolton,Peter A. Diamond,SHARED_UNI,1
John R. Bolton,Prescott Bush,SHARED_UNI,1
John R. Bolton,Rafael Mandelman,SHARED_UNI,1
John R. Bolton,Ron DeSantis,SHARED_UNI,1
John R. Bolton,T. Keith Glennan,SHARED_UNI,1
John R. Bolton,William Howard Taft,SHARED_UNI,1
John R. Bolton,William Vickrey,SHARED_UNI,1
Marin Alsop,Ned Lamont,SHARED_UNI,1
Marin Alsop,Oliver Wolcott Jr.,SHARED_UNI,1
Marin Alsop,Peter A. Diamond,SHARED_UNI,1
Marin Alsop,Prescott Bush,SHARED_UNI,1
Marin Alsop,Rafael Mandelman,SHARED_UNI,1
Marin Alsop,Ron DeSantis,SHARED_UNI,1
Marin Alsop,T. Keith Glennan,SHARED_UNI,1
Marin Alsop,William Howard Taft,SHARED_UNI,1
Marin Alsop,William Vickrey,SHARED_UNI,1
Ned Lamont,Oliver Wolcott Jr.,SHARED_UNI,1
Ned Lamont,Peter A. Diamond,SHARED_UNI,1
Ned Lamont,Prescott Bush,SHARED_UNI,1
Ned Lamont,T. Keith Glennan,SHARED_UNI,1
Ned Lamont,William Howard Taft,SHARED_UNI,1
Ned Lamont,William Vickrey,SHARED_UNI,1
Oliver Wolcott Jr.,Peter A. Diamond,SHARED_UNI,1
Oliver Wolcott Jr.,Prescott Bush,SHARED_UNI,1
Oliver Wolcott Jr.,Rafael Mandelman,SHARED_UNI,1
Oliver Wolcott Jr.,Ron DeSantis,SHARED_UNI,1
Oliver Wolcott Jr.,T. Keith Glennan,SHARED_UNI,1
Oliver Wolcott Jr.,William Howard Taft,SHARED_UNI,1
Oliver Wolcott Jr.,William Vickrey,SHARED_UNI,1
Peter A. Diamond,Prescott Bush,SHARED_UNI,1
Peter A. Diamond,Rafael Mandelman,SHARED_UNI,1
Peter A. Diamond,Ron DeSantis,SHARED_UNI,1
Peter A. Diamond,T. Keith Glennan,SHARED_UNI,1
Peter A. Diamond,William Howard Taft,SHARED_UNI,1
Peter A. Diamond,William Vickrey,SHARED_UNI,1
Prescott Bush,Rafael Mandelman,SHARED_UNI,1
Prescott Bush,Ron DeSantis,SHARED_UNI,1
Prescott Bush,T. Keith Glennan,SHARED_UNI,1
Prescott Bush,William Howard Taft,SHARED_UNI,1
Prescott Bush,William Vickrey,SHARED_UNI,1
Rafael Mandelman,T. Keith Glennan,SHARED_UNI,1
Rafael Mandelman,William Howard Taft,SHARED_UNI,1
Rafael Mandelman,William Vickrey,SHARED_UNI,1
Ron DeSantis,T. Keith Glennan,SHARED_UNI,1
Ron DeSantis,William Howard Taft,SHARED_UNI,1
Ron DeSantis,William Vickrey,SHARED_UNI,1
T. Keith Glennan,William Howard Taft,SHARED_UNI,1
T. Keith Glennan,William Vickrey,SHARED_UNI,1
William Howard Taft,William Vickrey,SHARED_UNI,1
Bayanqolu,Lý Hồng Trung,SHARED_UNI,1
Bayanqolu,Trương Quân,SHARED_UNI,1
Lý Hồng Trung,Trương Quân,SHARED_UNI,1
"Benigno Aquino, Jr.",Diosdado Macapagal,SHARED_UNI,1
"Benigno Aquino, Jr.",Ferdinand Marcos,SHARED_UNI,1
Diosdado Macapagal,Ferdinand Marcos,SHARED_UNI,1
Bashar al-Assad,Mahmoud Abbas,SHARED_UNI,1
Bashar al-Assad,Wael Nader al-Halqi,SHARED_UNI,1
Mahmoud Abbas,Wael Nader al-Halqi,SHARED_UNI,1
Aung San Suu Kyi,Bill Clinton,SHARED_UNI,1
Aung San Suu Kyi,Bob Hawke,SHARED_UNI,1
Aung San Suu Kyi,Bongbong Marcos,SHARED_UNI,1
Aung San Suu Kyi,David Cameron,SHARED_UNI,1
Aung San Suu Kyi,Dean Rusk,SHARED_UNI,1
Aung San Suu Kyi,George Osborne,SHARED_UNI,1
Aung San Suu Kyi,Henry V của Anh,SHARED_UNI,1
Aung San Suu Kyi,J. William Fulbright,SHARED_UNI,1
Aung San Suu Kyi,John Wilkins,SHARED_UNI,1
Aung San Suu Kyi,Keir Starmer,SHARED_UNI,1
Aung San Suu Kyi,Lewis Carroll,SHARED_UNI,1
Aung San Suu Kyi,Margaret Thatcher,SHARED_UNI,1
Aung San Suu Kyi,Michael Spence,SHARED_UNI,1
Aung San Suu Kyi,Neil Gorsuch,SHARED_UNI,1
Aung San Suu Kyi,Thomas More,SHARED_UNI,1
Aung San Suu Kyi,William Golding,SHARED_UNI,1
Aung San Suu Kyi,William Weld,SHARED_UNI,1
Bill Clinton,Bob Hawke,SHARED_UNI,1
Bill Clinton,Bongbong Marcos,SHARED_UNI,1
Bill Clinton,David Cameron,SHARED_UNI,1
Bill Clinton,Dean Rusk,SHARED_UNI,1
Bill Clinton,George Osborne,SHARED_UNI,1
Bill Clinton,Henry V của Anh,SHARED_UNI,1
Bill Clinton,J. William Fulbright,SHARED_UNI,1
Bill Clinton,John Wilkins,SHARED_UNI,1
Bill Clinton,Keir Starmer,SHARED_UNI,1
Bill Clinton,Lewis Carroll,SHARED_UNI,1
Bill Clinton,Margaret Thatcher,SHARED_UNI,1
Bill Clinton,Michael Spence,SHARED_UNI,1
Bill Clinton,Neil Gorsuch,SHARED_UNI,1
Bill Clinton,Thomas More,SHARED_UNI,1
Bill Clinton,William Golding,SHARED_UNI,1
Bill Clinton,William Weld,SHARED_UNI,1
Bob Hawke,Bongbong Marcos,SHARED_UNI,1
Bob Hawke,David Cameron,SHARED_UNI,1
Bob Hawke,Dean Rusk,SHARED_UNI,1
Bob Hawke,George Osborne,SHARED_UNI,1
Bob Hawke,Henry V của Anh,SHARED_UNI,1
Bob Hawke,J. William Fulbright,SHARED_UNI,1
Bob Hawke,John Wilkins,SHARED_UNI,1
Bob Hawke,Keir Starmer,SHARED_UNI,1
Bob Hawke,Lewis Carroll,SHARED_UNI,1
Bob Hawke,Margaret Thatcher,SHARED_UNI,1
Bob Hawke,Michael Spence,SHARED_UNI,1
Bob Hawke,Neil Gorsuch,SHARED_UNI,1
Bob Hawke,Thomas More,SHARED_UNI,1
Bob Hawke,William Golding,SHARED_UNI,1
Bob Hawke,William Weld,SHARED_UNI,1
Bongbong Marcos,David Cameron,SHARED_UNI,1
Bongbong Marcos,Dean Rusk,SHARED_UNI,1
Bongbong Marcos,George Osborne,SHARED_UNI,1
Bongbong Marcos,Henry V của Anh,SHARED_UNI,1
Bongbong Marcos,J. William Fulbright,SHARED_UNI,1
Bongbong Marcos,John Wilkins,SHARED_UNI,1
Bongbong Marcos,Keir Starmer,SHARED_UNI,1
Bongbong Marcos,Lewis Carroll,SHARED_UNI,1
Bongbong Marcos,Margaret Thatcher,SHARED_UNI,1
Bongbong Marcos,Michael Spence,SHARED_UNI,1
Bongbong Marcos,Neil Gorsuch,SHARED_UNI,1
Bongbong Marcos,Thomas More,SHARED_UNI,1
Bongbong Marcos,William Golding,SHARED_UNI,1
Bongbong Marcos,William Weld,SHARED_UNI,1
David Cameron,Dean Rusk,SHARED_UNI,1
David Cameron,George Osborne,SHARED_UNI,1
David Cameron,Henry V của Anh,SHARED_UNI,1
David Cameron,J. William Fulbright,SHARED_UNI,1
David Cameron,John Wilkins,SHARED_UNI,1
David Cameron,Keir Starmer,SHARED_UNI,1
David Cameron,Lewis Carroll,SHARED_UNI,1
David Cameron,Margaret Thatcher,SHARED_UNI,1
David Cameron,Michael Spence,SHARED_UNI,1
David Cameron,Neil Gorsuch,SHARED_UNI,1
David Cameron,Thomas More,SHARED_UNI,1
David Cameron,William Golding,SHARED_UNI,1
David Cameron,William Weld,SHARED_UNI,1
Dean Rusk,George Osborne,SHARED_UNI,1
Dean Rusk,Henry V của Anh,SHARED_UNI,1
Dean Rusk,J. William Fulbright,SHARED_UNI,1
Dean Rusk,John Wilkins,SHARED_UNI,1
Dean Rusk,Keir Starmer,SHARED_UNI,1
Dean Rusk,Lewis Carroll,SHARED_UNI,1
Dean Rusk,Margaret Thatcher,SHARED_UNI,1
Dean Rusk,Michael Spence,SHARED_UNI,1
Dean Rusk,Neil Gorsuch,SHARED_UNI,1
Dean Rusk,Thomas More,SHARED_UNI,1
Dean Rusk,William Golding,SHARED_UNI,1
Dean Rusk,William Weld,SHARED_UNI,1
George Osborne,Henry V của Anh,SHARED_UNI,1
George Osborne,J. William Fulbright,SHARED_UNI,1
George Osborne,John Wilkins,SHARED_UNI,1
George Osborne,Keir Starmer,SHARED_UNI,1
George Osborne,Lewis Carroll,SHARED_UNI,1
George Osborne,Margaret Thatcher,SHARED_UNI,1
George Osborne,Michael Spence,SHARED_UNI,1
George Osborne,Neil Gorsuch,SHARED_UNI,1
George Osborne,Thomas More,SHARED_UNI,1
George Osborne,William Golding,SHARED_UNI,1
George Osborne,William Weld,SHARED_UNI,1
Henry V của Anh,J. William Fulbright,SHARED_UNI,1
Henry V của Anh,John Wilkins,SHARED_UNI,1
Henry V của Anh,Keir Starmer,SHARED_UNI,1
Henry V của Anh,Lewis Carroll,SHARED_UNI,1
Henry V của Anh,Margaret Thatcher,SHARED_UNI,1
Henry V của Anh,Michael Spence,SHARED_UNI,1
Henry V của Anh,Neil Gorsuch,SHARED_UNI,1
Henry V của Anh,Thomas More,SHARED_UNI,1
Henry V của Anh,William Golding,SHARED_UNI,1
Henry V của Anh,William Weld,SHARED_UNI,1
J. William Fulbright,John Wilkins,SHARED_UNI,1
J. William Fulbright,Keir Starmer,SHARED_UNI,1
J. William Fulbright,Lewis Carroll,SHARED_UNI,1
J. William Fulbright,Margaret Thatcher,SHARED_UNI,1
J. William Fulbright,Michael Spence,SHARED_UNI,1
J. William Fulbright,Neil Gorsuch,SHARED_UNI,1
J. William Fulbright,Thomas More,SHARED_UNI,1
J. William Fulbright,William Golding,SHARED_UNI,1
J. William Fulbright,William Weld,SHARED_UNI,1
John Wilkins,Keir Starmer,SHARED_UNI,1
John Wilkins,Lewis Carroll,SHARED_UNI,1
John Wilkins,Margaret Thatcher,SHARED_UNI,1
John Wilkins,Michael Spence,SHARED_UNI,1
John Wilkins,Neil Gorsuch,SHARED_UNI,1
John Wilkins,Thomas More,SHARED_UNI,1
John Wilkins,William Golding,SHARED_UNI,1
John Wilkins,William Weld,SHARED_UNI,1
Keir Starmer,Lewis Carroll,SHARED_UNI,1
Keir Starmer,Margaret Thatcher,SHARED_UNI,1
Keir Starmer,Michael Spence,SHARED_UNI,1
Keir Starmer,Neil Gorsuch,SHARED_UNI,1
Keir Starmer,Thomas More,SHARED_UNI,1
Keir Starmer,William Golding,SHARED_UNI,1
Keir Starmer,William Weld,SHARED_UNI,1
Lewis Carroll,Margaret Thatcher,SHARED_UNI,1
Lewis Carroll,Michael Spence,SHARED_UNI,1
Lewis Carroll,Neil Gorsuch,SHARED_UNI,1
Lewis Carroll,Thomas More,SHARED_UNI,1
Lewis Carroll,William Golding,SHARED_UNI,1
Lewis Carroll,William Weld,SHARED_UNI,1
Margaret Thatcher,Michael Spence,SHARED_UNI,1
Margaret Thatcher,Neil Gorsuch,SHARED_UNI,1
Margaret Thatcher,Thomas More,SHARED_UNI,1
Margaret Thatcher,William Golding,SHARED_UNI,1
Margaret Thatcher,William Weld,SHARED_UNI,1
Michael Spence,Thomas More,SHARED_UNI,1
Michael Spence,William Golding,SHARED_UNI,1
Neil Gorsuch,Thomas More,SHARED_UNI,1
Neil Gorsuch,William Golding,SHARED_UNI,1
Thomas More,William Golding,SHARED_UNI,1
Thomas More,William Weld,SHARED_UNI,1
William Golding,William Weld,SHARED_UNI,1
Benjamin Harrison,Mike DeWine,SHARED_UNI,1
Benjamin Harrison,Paul Ryan,SHARED_UNI,1
Mike DeWine,Paul Ryan,SHARED_UNI,1
Bill de Blasio,Glenn Greenwald,SHARED_UNI,1
Bill de Blasio,Isaac Herzog,SHARED_UNI,1
Bill de Blasio,Mohamed ElBaradei,SHARED_UNI,1
Bill de Blasio,Robert Mueller,SHARED_UNI,1
Bill de Blasio,Shimon Peres,SHARED_UNI,1
Glenn Greenwald,Isaac Herzog,SHARED_UNI,1
Glenn Greenwald,Mohamed ElBaradei,SHARED_UNI,1
Glenn Greenwald,Robert Mueller,SHARED_UNI,1
Glenn Greenwald,Shimon Peres,SHARED_UNI,1
Isaac Herzog,Mohamed ElBaradei,SHARED_UNI,1
Isaac Herzog,Robert Mueller,SHARED_UNI,1
Isaac Herzog,Shimon Peres,SHARED_UNI,1
Mohamed ElBaradei,Robert Mueller,SHARED_UNI,1
Mohamed ElBaradei,Shimon Peres,SHARED_UNI,1
Robert Mueller,Shimon Peres,SHARED_UNI,1
Bhimrao Ambedkar,Christopher A. Pissarides,SHARED_UNI,1
Bhimrao Ambedkar,Daron Acemoğlu,SHARED_UNI,1
Bhimrao Ambedkar,John Atta Mills,SHARED_UNI,1
Bhimrao Ambedkar,Juan Manuel Santos,SHARED_UNI,1
Bhimrao Ambedkar,Kim Campbell,SHARED_UNI,1
Bhimrao Ambedkar,Saif al-Islam Gaddafi,SHARED_UNI,1
Christopher A. Pissarides,Daron Acemoğlu,SHARED_UNI,1
Christopher A. Pissarides,John Atta Mills,SHARED_UNI,1
Christopher A. Pissarides,Juan Manuel Santos,SHARED_UNI,1
Christopher A. Pissarides,Kim Campbell,SHARED_UNI,1
Christopher A. Pissarides,Saif al-Islam Gaddafi,SHARED_UNI,1
Daron Acemoğlu,John Atta Mills,SHARED_UNI,1
Daron Acemoğlu,Juan Manuel Santos,SHARED_UNI,1
Daron Acemoğlu,Kim Campbell,SHARED_UNI,1
Daron Acemoğlu,Saif al-Islam Gaddafi,SHARED_UNI,1
John Atta Mills,Juan Manuel Santos,SHARED_UNI,1
John Atta Mills,Kim Campbell,SHARED_UNI,1
John Atta Mills,Saif al-Islam Gaddafi,SHARED_UNI,1
Juan Manuel Santos,Kim Campbell,SHARED_UNI,1
Juan Manuel Santos,Saif al-Islam Gaddafi,SHARED_UNI,1
Kim Campbell,Saif al-Islam Gaddafi,SHARED_UNI,1
Bertil Ohlin,Ingvar Carlsson,SHARED_UNI,1
Bertil Ohlin,Tage Erlander,SHARED_UNI,1
Ingvar Carlsson,Tage Erlander,SHARED_UNI,1
Bernie Sanders,James Comey,SHARED_UNI,1
Bohuslav Sobotka,Petr Fiala,SHARED_UNI,1
Boris Tadić,Slobodan Milošević,SHARED_UNI,1
Bronisław Komorowski,Lech Kaczyński,SHARED_UNI,1
Bronisław Komorowski,Włodzimierz Cimoszewicz,SHARED_UNI,1
Lech Kaczyński,Włodzimierz Cimoszewicz,SHARED_UNI,1
Bạc Hy Lai,Dịch Hội Mãn,SHARED_UNI,1
Bạc Hy Lai,Hạ Bảo Long,SHARED_UNI,1
Bạc Hy Lai,Lý Nguyên Triều,SHARED_UNI,1
Bạc Hy Lai,Lý Thư Lỗi,SHARED_UNI,1
Bạc Hy Lai,Lý Khắc Cường,SHARED_UNI,1
Bạc Hy Lai,Thạch Thái Phong,SHARED_UNI,1
Bạc Hy Lai,Triệu Lạc Tế,SHARED_UNI,1
Bạc Hy Lai,Tôn Nghiệp Lễ,SHARED_UNI,1
Bạc Hy Lai,Vương Quân (sinh năm 1958),SHARED_UNI,1
Bạc Hy Lai,Vương Quảng Hoa,SHARED_UNI,1
Dịch Hội Mãn,Hạ Bảo Long,SHARED_UNI,1
Dịch Hội Mãn,Lý Nguyên Triều,SHARED_UNI,1
Dịch Hội Mãn,Lý Thư Lỗi,SHARED_UNI,1
Dịch Hội Mãn,Lý Khắc Cường,SHARED_UNI,1
Dịch Hội Mãn,Thạch Thái Phong,SHARED_UNI,1
Dịch Hội Mãn,Triệu Lạc Tế,SHARED_UNI,1
Dịch Hội Mãn,Tôn Nghiệp Lễ,SHARED_UNI,1
Dịch Hội Mãn,Vương Quân (sinh năm 1958),SHARED_UNI,1
Dịch Hội Mãn,Vương Quảng Hoa,SHARED_UNI,1
Hạ Bảo Long,Lý Nguyên Triều,SHARED_UNI,1
Hạ Bảo Long,Lý Thư Lỗi,SHARED_UNI,1
Hạ Bảo Long,Lý Khắc Cường,SHARED_UNI,1
Hạ Bảo Long,Thạch Thái Phong,SHARED_UNI,1
Hạ Bảo Long,Triệu Lạc Tế,SHARED_UNI,1
Hạ Bảo Long,Tôn Nghiệp Lễ,SHARED_UNI,1
Hạ Bảo Long,Vương Quân (sinh năm 1958),SHARED_UNI,1
Hạ Bảo Long,Vương Quảng Hoa,SHARED_UNI,1
Lý Nguyên Triều,Lý Thư Lỗi,SHARED_UNI,2
Lý Khắc Cường,Lý Nguyên Triều,SHARED_UNI,1
Lý Nguyên Triều,Thạch Thái Phong,SHARED_UNI,1
Lý Nguyên Triều,Triệu Lạc Tế,SHARED_UNI,2
Lý Nguyên Triều,Tôn Nghiệp Lễ,SHARED_UNI,1
Lý Nguyên Triều,Vương Quân (sinh năm 1958),SHARED_UNI,1
Lý Nguyên Triều,Vương Quảng Hoa,SHARED_UNI,2
Lý Khắc Cường,Lý Thư Lỗi,SHARED_UNI,1
Lý Thư Lỗi,Thạch Thái Phong,SHARED_UNI,1
Lý Thư Lỗi,Triệu Lạc Tế,SHARED_UNI,2
Lý Thư Lỗi,Tôn Nghiệp Lễ,SHARED_UNI,1
Lý Thư Lỗi,Vương Quân (sinh năm 1958),SHARED_UNI,1
Lý Thư Lỗi,Vương Quảng Hoa,SHARED_UNI,2
Lý Khắc Cường,Thạch Thái Phong,SHARED_UNI,1
Lý Khắc Cường,Triệu Lạc Tế,SHARED_UNI,1
Lý Khắc Cường,Tôn Nghiệp Lễ,SHARED_UNI,1
Lý Khắc Cường,Vương Quân (sinh năm 1958),SHARED_UNI,1
Lý Khắc Cường,Vương Quảng Hoa,SHARED_UNI,1
Thạch Thái Phong,Triệu Lạc Tế,SHARED_UNI,1
Thạch Thái Phong,Tôn Nghiệp Lễ,SHARED_UNI,1
Thạch Thái Phong,Vương Quân (sinh năm 1958),SHARED_UNI,1
Thạch Thái Phong,Vương Quảng Hoa,SHARED_UNI,1
Triệu Lạc Tế,Tôn Nghiệp Lễ,SHARED_UNI,1
Triệu Lạc Tế,Vương Quân (sinh năm 1958),SHARED_UNI,1
Triệu Lạc Tế,Vương Quảng Hoa,SHARED_UNI,2
Tôn Nghiệp Lễ,Vương Quân (sinh năm 1958),SHARED_UNI,1
Tôn Nghiệp Lễ,Vương Quảng Hoa,SHARED_UNI,1
Vương Quân (sinh năm 1958),Vương Quảng Hoa,SHARED_UNI,1
Bùi Kim Giai,Dương Chấn Vũ,SHARED_UNI,1
Bùi Kim Giai,Doãn Lực,SHARED_UNI,1
Bùi Kim Giai,Hà Vệ Đông,SHARED_UNI,1
Bùi Kim Giai,Hạ Vinh,SHARED_UNI,1
Bùi Kim Giai,Kim Tráng Long,SHARED_UNI,1
Bùi Kim Giai,Lam Phật An,SHARED_UNI,1
Bùi Kim Giai,Lý Cường,SHARED_UNI,1
Bùi Kim Giai,Lý Quốc Anh,SHARED_UNI,1
Bùi Kim Giai,Lý Nguyên Triều,SHARED_UNI,1
Bùi Kim Giai,Lý Thư Lỗi,SHARED_UNI,1
Bùi Kim Giai,Lạc Thụ Cương,SHARED_UNI,1
Bùi Kim Giai,Lưu Kim Quốc,SHARED_UNI,1
Bùi Kim Giai,Phan Công Thắng,SHARED_UNI,1
Bùi Kim Giai,Phan Nhạc (chính khách),SHARED_UNI,1
Bùi Kim Giai,Thẩm Dược Dược,SHARED_UNI,1
Bùi Kim Giai,Thái Kỳ,SHARED_UNI,1
Bùi Kim Giai,Triệu Hồng Chúc,SHARED_UNI,1
Bùi Kim Giai,Triệu Lạc Tế,SHARED_UNI,1
