person,person_url,university,university_url,source
Armen Alchian,https://vi.wikipedia.org/wiki/Armen_Alchian,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Alvin E. Roth,https://vi.wikipedia.org/wiki/Alvin_E._Roth,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Asō Tarō,https://vi.wikipedia.org/wiki/As%C5%8D_Tar%C5%8D,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Ehud Barak,https://vi.wikipedia.org/wiki/Ehud_Barak,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Bengt Holmström,https://vi.wikipedia.org/wiki/Bengt_Holmstr%C3%B6m,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Binh Danh,https://vi.wikipedia.org/wiki/Binh_Danh,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Bob Sternfels,https://vi.wikipedia.org/wiki/Bob_Sternfels,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Marshall Brement,https://vi.wikipedia.org/wiki/Marshall_Brement,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Bret Taylor,https://vi.wikipedia.org/wiki/Bret_Taylor,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jim Breyer,https://vi.wikipedia.org/wiki/Jim_Breyer,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sergey Brin,https://vi.wikipedia.org/wiki/Sergey_Brin,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sterling K. Brown,https://vi.wikipedia.org/wiki/Sterling_K._Brown,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
David Campos,https://vi.wikipedia.org/wiki/David_Campos,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Tantek Çelik,https://vi.wikipedia.org/wiki/Tantek_%C3%87elik,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Chelsea Clinton,https://vi.wikipedia.org/wiki/Chelsea_Clinton,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Chierika Ukogu,https://vi.wikipedia.org/wiki/Chierika_Ukogu,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Warren Christopher,https://vi.wikipedia.org/wiki/Warren_Christopher,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Chris Clark (chính khách),https://vi.wikipedia.org/wiki/Chris_Clark_%28ch%C3%ADnh_kh%C3%A1ch%29,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jennifer Connelly,https://vi.wikipedia.org/wiki/Jennifer_Connelly,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Eric Allin Cornell,https://vi.wikipedia.org/wiki/Eric_Allin_Cornell,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Chris Cox,https://vi.wikipedia.org/wiki/Chris_Cox,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Dan Smith,https://vi.wikipedia.org/wiki/Dan_Smith,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Gray Davis,https://vi.wikipedia.org/wiki/Gray_Davis,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Ray Dolby,https://vi.wikipedia.org/wiki/Ray_Dolby,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Doug Burgum,https://vi.wikipedia.org/wiki/Doug_Burgum,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Đỗ Kim Anh,https://vi.wikipedia.org/wiki/%C4%90%E1%BB%97_Kim_Anh,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Edgar Schein,https://vi.wikipedia.org/wiki/Edgar_Schein,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
David Eppstein,https://vi.wikipedia.org/wiki/David_Eppstein,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Eric Ly,https://vi.wikipedia.org/wiki/Eric_Ly,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Ertharin Cousin,https://vi.wikipedia.org/wiki/Ertharin_Cousin,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Carly Fiorina,https://vi.wikipedia.org/wiki/Carly_Fiorina,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Steve Fossett,https://vi.wikipedia.org/wiki/Steve_Fossett,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Gale Anne Hurd,https://vi.wikipedia.org/wiki/Gale_Anne_Hurd,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Gideon Yu,https://vi.wikipedia.org/wiki/Gideon_Yu,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Ian Goodfellow,https://vi.wikipedia.org/wiki/Ian_Goodfellow,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Goodwin Knight,https://vi.wikipedia.org/wiki/Goodwin_Knight,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Hà Tinh,https://vi.wikipedia.org/wiki/H%C3%A0_Tinh,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
William Draper Harkins,https://vi.wikipedia.org/wiki/William_Draper_Harkins,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
John Harsanyi,https://vi.wikipedia.org/wiki/John_Harsanyi,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Hatoyama Yukio,https://vi.wikipedia.org/wiki/Hatoyama_Yukio,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Edmund Heller,https://vi.wikipedia.org/wiki/Edmund_Heller,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Dudley R. Herschbach,https://vi.wikipedia.org/wiki/Dudley_R._Herschbach,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Herbert Hoover,https://vi.wikipedia.org/wiki/Herbert_Hoover,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Linda Moulton Howe,https://vi.wikipedia.org/wiki/Linda_Moulton_Howe,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Issa Rae,https://vi.wikipedia.org/wiki/Issa_Rae,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jean Tatlock,https://vi.wikipedia.org/wiki/Jean_Tatlock,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jensen Huang,https://vi.wikipedia.org/wiki/Jensen_Huang,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
John B. Taylor,https://vi.wikipedia.org/wiki/John_B._Taylor,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
John Lipsky,https://vi.wikipedia.org/wiki/John_Lipsky,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Mondaire Jones,https://vi.wikipedia.org/wiki/Mondaire_Jones,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jumoke Oduwole,https://vi.wikipedia.org/wiki/Jumoke_Oduwole,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Paul Kalanithi,https://vi.wikipedia.org/wiki/Paul_Kalanithi,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Phil Knight,https://vi.wikipedia.org/wiki/Phil_Knight,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Roger D. Kornberg,https://vi.wikipedia.org/wiki/Roger_D._Kornberg,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Kyriakos Mitsotakis,https://vi.wikipedia.org/wiki/Kyriakos_Mitsotakis,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Stephen LaBerge,https://vi.wikipedia.org/wiki/Stephen_LaBerge,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Robert J. Lang,https://vi.wikipedia.org/wiki/Robert_J._Lang,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Larry Diamond,https://vi.wikipedia.org/wiki/Larry_Diamond,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Larry Tesler,https://vi.wikipedia.org/wiki/Larry_Tesler,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
An-My Lê,https://vi.wikipedia.org/wiki/An-My_L%C3%AA,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Lý Hiển Dương,https://vi.wikipedia.org/wiki/L%C3%BD_Hi%E1%BB%83n_D%C6%B0%C6%A1ng,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Lý Tiểu Đông,https://vi.wikipedia.org/wiki/L%C3%BD_Ti%E1%BB%83u_%C4%90%C3%B4ng,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Rachel Maddow,https://vi.wikipedia.org/wiki/Rachel_Maddow,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Amy Mainzer,https://vi.wikipedia.org/wiki/Amy_Mainzer,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Marc Mezvinsky,https://vi.wikipedia.org/wiki/Marc_Mezvinsky,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Anne Henrietta Martin,https://vi.wikipedia.org/wiki/Anne_Henrietta_Martin,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Maya Harris,https://vi.wikipedia.org/wiki/Maya_Harris,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Marissa Mayer,https://vi.wikipedia.org/wiki/Marissa_Mayer,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Michael S. Hopkins,https://vi.wikipedia.org/wiki/Michael_S._Hopkins,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Mike Krieger,https://vi.wikipedia.org/wiki/Mike_Krieger,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Mike Schroepfer,https://vi.wikipedia.org/wiki/Mike_Schroepfer,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Paul L. Modrich,https://vi.wikipedia.org/wiki/Paul_L._Modrich,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Mukesh Ambani,https://vi.wikipedia.org/wiki/Mukesh_Ambani,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Norman Naimark,https://vi.wikipedia.org/wiki/Norman_Naimark,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Larry Page,https://vi.wikipedia.org/wiki/Larry_Page,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Paul Milgrom,https://vi.wikipedia.org/wiki/Paul_Milgrom,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
William Perry,https://vi.wikipedia.org/wiki/William_Perry,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Peter Thiel,https://vi.wikipedia.org/wiki/Peter_Thiel,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Philippe của Bỉ,https://vi.wikipedia.org/wiki/Philippe_c%E1%BB%A7a_B%E1%BB%89,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Ruth Porat,https://vi.wikipedia.org/wiki/Ruth_Porat,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Reid Hoffman,https://vi.wikipedia.org/wiki/Reid_Hoffman,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
L. Rafael Reif,https://vi.wikipedia.org/wiki/L._Rafael_Reif,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Ric Weiland,https://vi.wikipedia.org/wiki/Ric_Weiland,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Richard E. Taylor,https://vi.wikipedia.org/wiki/Richard_E._Taylor,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Charles Francis Richter,https://vi.wikipedia.org/wiki/Charles_Francis_Richter,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sally Ride,https://vi.wikipedia.org/wiki/Sally_Ride,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Rishi Sunak,https://vi.wikipedia.org/wiki/Rishi_Sunak,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Robert Tarjan,https://vi.wikipedia.org/wiki/Robert_Tarjan,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Mitt Romney,https://vi.wikipedia.org/wiki/Mitt_Romney,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sally Kosgei,https://vi.wikipedia.org/wiki/Sally_Kosgei,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sam Altman,https://vi.wikipedia.org/wiki/Sam_Altman,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Samuel Stephens Kistler,https://vi.wikipedia.org/wiki/Samuel_Stephens_Kistler,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Skyler Samuels,https://vi.wikipedia.org/wiki/Skyler_Samuels,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Richard Schoen,https://vi.wikipedia.org/wiki/Richard_Schoen,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Carolyn R. Bertozzi,https://vi.wikipedia.org/wiki/Carolyn_R._Bertozzi,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Karl Barry Sharpless,https://vi.wikipedia.org/wiki/Karl_Barry_Sharpless,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sherwin Siy,https://vi.wikipedia.org/wiki/Sherwin_Siy,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Evan Spiegel,https://vi.wikipedia.org/wiki/Evan_Spiegel,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
John Steinbeck,https://vi.wikipedia.org/wiki/John_Steinbeck,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sundar Pichai,https://vi.wikipedia.org/wiki/Sundar_Pichai,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Aaron Swartz,https://vi.wikipedia.org/wiki/Aaron_Swartz,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Kevin Systrom,https://vi.wikipedia.org/wiki/Kevin_Systrom,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Timnit Gebru,https://vi.wikipedia.org/wiki/Timnit_Gebru,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Trương Đình Hùng,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_%C4%90%C3%ACnh_H%C3%B9ng,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Trương Thiện Chính,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Thi%E1%BB%87n_Ch%C3%ADnh,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sonam Dechen Wangchuck (sinh 1981),https://vi.wikipedia.org/wiki/Sonam_Dechen_Wangchuck_%28sinh_1981%29,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Sigourney Weaver,https://vi.wikipedia.org/wiki/Sigourney_Weaver,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Whitfield Diffie,https://vi.wikipedia.org/wiki/Whitfield_Diffie,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Carl Wieman,https://vi.wikipedia.org/wiki/Carl_Wieman,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Vương tôn William xứ Gloucester,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_t%C3%B4n_William_x%E1%BB%A9_Gloucester,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Jerry Yang,https://vi.wikipedia.org/wiki/Jerry_Yang,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Ken Yeager,https://vi.wikipedia.org/wiki/Ken_Yeager,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Dariia Oleksandrivna Zarivna,https://vi.wikipedia.org/wiki/Dariia_Oleksandrivna_Zarivna,Đại học Stanford,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,category
Alsarah,https://vi.wikipedia.org/wiki/Alsarah,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Mark Bomback,https://vi.wikipedia.org/wiki/Mark_Bomback,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Carter Bays,https://vi.wikipedia.org/wiki/Carter_Bays,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Christianne Meneses Jacobs,https://vi.wikipedia.org/wiki/Christianne_Meneses_Jacobs,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
David Jay,https://vi.wikipedia.org/wiki/David_Jay,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Dana Delany,https://vi.wikipedia.org/wiki/Dana_Delany,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Edward Thorndike,https://vi.wikipedia.org/wiki/Edward_Thorndike,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Art Feltman,https://vi.wikipedia.org/wiki/Art_Feltman,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Akiva Goldsman,https://vi.wikipedia.org/wiki/Akiva_Goldsman,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Clark Gregg,https://vi.wikipedia.org/wiki/Clark_Gregg,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Daniel Handler,https://vi.wikipedia.org/wiki/Daniel_Handler,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
John Hickenlooper,https://vi.wikipedia.org/wiki/John_Hickenlooper,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Jennifer Tour Chayes,https://vi.wikipedia.org/wiki/Jennifer_Tour_Chayes,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
John Lipsky,https://vi.wikipedia.org/wiki/John_Lipsky,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Machimura Nobutaka,https://vi.wikipedia.org/wiki/Machimura_Nobutaka,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Michael Bay,https://vi.wikipedia.org/wiki/Michael_Bay,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Lin-Manuel Miranda,https://vi.wikipedia.org/wiki/Lin-Manuel_Miranda,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Zak Penn,https://vi.wikipedia.org/wiki/Zak_Penn,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Ruth Behar,https://vi.wikipedia.org/wiki/Ruth_Behar,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
The Solids,https://vi.wikipedia.org/wiki/The_Solids,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
Craig Thomas,https://vi.wikipedia.org/wiki/Craig_Thomas,Đại học Wesleyan,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Wesleyan,category
